,Unnamed: 0,clip_name,clip_relative_path,clip_output_path,export_status,part_index,part_count,observation_id,group_name,phase,day,pen,obs_date_raw,subject,modifiers,interval_start_obs_sec,interval_end_obs_sec,part_start_obs_sec,part_end_obs_sec,source_video_path,source_video_basename,source_segment_obs_start_sec,source_segment_obs_end_sec,clip_start_in_source_sec,clip_end_in_source_sec,labelled_clip_relative_path
278,346,CS_0334_WEAN_d2_p2_cowslash_17102025_ch02-20251017104205_13378_13402.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0334_WEAN_d2_p2_cowslash_17102025_ch02-20251017104205_13378_13402.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0334_WEAN_d2_p2_cowslash_17102025_ch02-20251017104205_13378_13402.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,/,hay|1|None|side,13378.833,13402.177,13378.833,13402.177,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017104205.mp4,ch02_20251017104205.mp4,11209.463668,14016.596335,2169.369332,2192.713332,Pen 2 - Group 2/WEANING/Day 2/CS_0334_WEAN_d2_p2_cowslash_17102025_ch02-20251017104205_13378_13402.mp4.zip
279,347,CS_0335_WEAN_d2_p2_cowslash_17102025_ch02-20251017112902_16384_16397.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0335_WEAN_d2_p2_cowslash_17102025_ch02-20251017112902_16384_16397.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0335_WEAN_d2_p2_cowslash_17102025_ch02-20251017112902_16384_16397.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,/,other|6|None|side,16384.397,16397.724,16384.397,16397.724,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017112902.mp4,ch02_20251017112902.mp4,14016.596335,16806.744002,2367.800665,2381.127665,Pen 2 - Group 2/WEANING/Day 2/CS_0335_WEAN_d2_p2_cowslash_17102025_ch02-20251017112902_16384_16397.mp4.zip
280,348,CS_0336_WEAN_d2_p2_cow6_17102025_ch02-20251017130257_21755_21760.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0336_WEAN_d2_p2_cow6_17102025_ch02-20251017130257_21755_21760.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0336_WEAN_d2_p2_cow6_17102025_ch02-20251017130257_21755_21760.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,6,other|8|None|side,21755.189,21760.76,21755.189,21760.76,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017130257.mp4,ch02_20251017130257.mp4,19645.040669,22420.907336,2110.148331,2115.719331,Pen 2 - Group 2/WEANING/Day 2/CS_0336_WEAN_d2_p2_cow6_17102025_ch02-20251017130257_21755_21760.mp4.zip
281,349,CS_0337_WEAN_d2_p2_cowT_17102025_ch02-20251017130257_21943_21980.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0337_WEAN_d2_p2_cowT_17102025_ch02-20251017130257_21943_21980.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0337_WEAN_d2_p2_cowT_17102025_ch02-20251017130257_21943_21980.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,T,other|/|None|behind,21943.191,21980.552,21943.191,21980.552,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017130257.mp4,ch02_20251017130257.mp4,19645.040669,22420.907336,2298.150331,2335.511331,Pen 2 - Group 2/WEANING/Day 2/CS_0337_WEAN_d2_p2_cowT_17102025_ch02-20251017130257_21943_21980.mp4.zip
282,350,CS_0338_WEAN_d2_p2_cow1_17102025_ch02-20251017165746_35509_35548.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0338_WEAN_d2_p2_cow1_17102025_ch02-20251017165746_35509_35548.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0338_WEAN_d2_p2_cow1_17102025_ch02-20251017165746_35509_35548.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,1,milk feeder|8|None|behind,35509.886,35548.542,35509.886,35548.542,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017165746.mp4,ch02_20251017165746.mp4,33584.326004,36390.596671,1925.559996,1964.215996,Pen 2 - Group 2/WEANING/Day 2/CS_0338_WEAN_d2_p2_cow1_17102025_ch02-20251017165746_35509_35548.mp4.zip
283,351,CS_0339_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43435_43485.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0339_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43435_43485.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0339_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43435_43485.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,6,other|8|None|behind,43435.372,43485.617,43435.372,43485.617,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017191837.mp4,ch02_20251017191837.mp4,41988.398005,44778.539672,1446.973995,1497.218995,Pen 2 - Group 2/WEANING/Day 2/CS_0339_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43435_43485.mp4.zip
284,352,CS_0340_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43527_43578.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0340_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43527_43578.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0340_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43527_43578.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,6,other|8|None|behind,43527.246,43578.242,43527.246,43578.242,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017191837.mp4,ch02_20251017191837.mp4,41988.398005,44778.539672,1538.847995,1589.843995,Pen 2 - Group 2/WEANING/Day 2/CS_0340_WEAN_d2_p2_cow6_17102025_ch02-20251017191837_43527_43578.mp4.zip
285,353,CS_0341_WEAN_d2_p2_cowT_17102025_ch02-20251017205231_47916_47923.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0341_WEAN_d2_p2_cowT_17102025_ch02-20251017205231_47916_47923.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0341_WEAN_d2_p2_cowT_17102025_ch02-20251017205231_47916_47923.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,T,grain feeder|6|None|behind,47916.891,47923.884,47916.891,47923.884,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017205231.mp4,ch02_20251017205231.mp4,47568.939339,50342.792006,347.951661,354.944661,Pen 2 - Group 2/WEANING/Day 2/CS_0341_WEAN_d2_p2_cowT_17102025_ch02-20251017205231_47916_47923.mp4.zip
286,354,CS_0342_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_51713_51730.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0342_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_51713_51730.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0342_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_51713_51730.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,A,grain feeder|1|None|behind,51713.487,51730.951,51713.487,51730.951,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017213928.mp4,ch02_20251017213928.mp4,50342.792006,53149.597673,1370.694994,1388.158994,Pen 2 - Group 2/WEANING/Day 2/CS_0342_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_51713_51730.mp4.zip
287,355,CS_0343_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_52806_53148.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0343_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_52806_53148.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0343_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_52806_53148.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,A,other|O|reciprocal|side,52806.748,53148.287,52806.748,53148.287,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017213928.mp4,ch02_20251017213928.mp4,50342.792006,53149.597673,2463.955994,2805.494994,Pen 2 - Group 2/WEANING/Day 2/0343.zip
288,358,CS_0345_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_53148_53159_part02.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0345_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_53148_53159_part02.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0345_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_53148_53159_part02.mp4,skipped_existing,2,2,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,A,other|O|None|behind,53148.288,53159.275,53149.597673,53159.275,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017222626.mp4,ch02_20251017222626.mp4,53149.597673,55939.47734,0.0,9.677327,Pen 2 - Group 2/WEANING/Day 2/CS_0345_WEAN_d2_p2_cowA_17102025_ch02-20251017213928_53148_53159_part02.mp4.zip
289,359,CS_0346_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55643_55813.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0346_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55643_55813.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0346_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55643_55813.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,/,other|1|reciprocal|side,55643.471,55813.501,55643.471,55813.501,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017222626.mp4,ch02_20251017222626.mp4,53149.597673,55939.47734,2493.873327,2663.903327,Pen 2 - Group 2/WEANING/Day 2/CS_0346_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55643_55813.mp4.zip
290,360,CS_0347_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55836_55914.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0347_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55836_55914.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0347_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55836_55914.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,/,other|1|reciprocal|side,55836.525,55914.202,55836.525,55914.202,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017222626.mp4,ch02_20251017222626.mp4,53149.597673,55939.47734,2686.927327,2764.604327,Pen 2 - Group 2/WEANING/Day 2/CS_0347_WEAN_d2_p2_cowslash_17102025_ch02-20251017222626_55836_55914.mp4.zip
291,361,CS_0348_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56062_56089.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0348_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56062_56089.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0348_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56062_56089.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,8,other|1|reciprocal|side,56062.814,56089.746,56062.814,56089.746,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017231322.mp4,ch02_20251017231322.mp4,55939.47734,58732.033007,123.33666,150.26866,Pen 2 - Group 2/WEANING/Day 2/CS_0348_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56062_56089.mp4.zip
292,362,CS_0349_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56851_56880.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0349_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56851_56880.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0349_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56851_56880.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,8,milk feeder|O|None|behind,56851.626,56880.066,56851.626,56880.066,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017231322.mp4,ch02_20251017231322.mp4,55939.47734,58732.033007,912.14866,940.58866,Pen 2 - Group 2/WEANING/Day 2/CS_0349_WEAN_d2_p2_cow8_17102025_ch02-20251017231322_56851_56880.mp4.zip
293,363,CS_0350_WEAN_d2_p2_cow1_17102025_ch02-20251017231322_57172_57197.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0350_WEAN_d2_p2_cow1_17102025_ch02-20251017231322_57172_57197.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0350_WEAN_d2_p2_cow1_17102025_ch02-20251017231322_57172_57197.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,1,other|8|None|behind,57172.901,57197.404,57172.901,57197.404,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251017231322.mp4,ch02_20251017231322.mp4,55939.47734,58732.033007,1233.42366,1257.92666,Pen 2 - Group 2/WEANING/Day 2/CS_0350_WEAN_d2_p2_cow1_17102025_ch02-20251017231322_57172_57197.mp4.zip
294,364,CS_0351_WEAN_d2_p2_cowslash_17102025_ch02-20251018004718_63618_63655.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0351_WEAN_d2_p2_cowslash_17102025_ch02-20251018004718_63618_63655.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0351_WEAN_d2_p2_cowslash_17102025_ch02-20251018004718_63618_63655.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,/,other|8|None|side,63618.733,63655.203,63618.733,63655.203,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018004718.mp4,ch02_20251018004718.mp4,61538.251674,64328.039341,2080.481326,2116.951326,Pen 2 - Group 2/WEANING/Day 2/CS_0351_WEAN_d2_p2_cowslash_17102025_ch02-20251018004718_63618_63655.mp4.zip
295,365,CS_0352_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64117_64138.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0352_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64117_64138.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0352_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64117_64138.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,3,other|T|reciprocal|side,64117.525,64138.774,64117.525,64138.774,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018004718.mp4,ch02_20251018004718.mp4,61538.251674,64328.039341,2579.273326,2600.522326,Pen 2 - Group 2/WEANING/Day 2/CS_0352_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64117_64138.mp4.zip
296,366,CS_0353_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64300_64611_part01.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0353_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64300_64611_part01.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0353_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64300_64611_part01.mp4,skipped_existing,1,2,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,3,other|/|None|side,64300.171,64611.967,64300.171,64328.039341,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018004718.mp4,ch02_20251018004718.mp4,61538.251674,64328.039341,2761.919326,2789.787667,Pen 2 - Group 2/WEANING/Day 2/CS_0353_WEAN_d2_p2_cow3_17102025_ch02-20251018004718_64300_64611_part01.mp4.zip
297,373,CS_0357_WEAN_d2_p2_cow3_17102025_ch02-20251018013414_64636_64661.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0357_WEAN_d2_p2_cow3_17102025_ch02-20251018013414_64636_64661.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0357_WEAN_d2_p2_cow3_17102025_ch02-20251018013414_64636_64661.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,3,other|/|None|side,64636.634,64661.816,64636.634,64661.816,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018013414.mp4,ch02_20251018013414.mp4,64328.039341,67102.859008,308.594659,333.776659,Pen 2 - Group 2/WEANING/Day 2/CS_0357_WEAN_d2_p2_cow3_17102025_ch02-20251018013414_64636_64661.mp4.zip
298,374,CS_0358_WEAN_d2_p2_cowT_17102025_ch02-20251018013414_64714_64732.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0358_WEAN_d2_p2_cowT_17102025_ch02-20251018013414_64714_64732.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0358_WEAN_d2_p2_cowT_17102025_ch02-20251018013414_64714_64732.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,T,other|3|None|behind,64714.417,64732.44,64714.417,64732.44,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018013414.mp4,ch02_20251018013414.mp4,64328.039341,67102.859008,386.377659,404.400659,Pen 2 - Group 2/WEANING/Day 2/CS_0358_WEAN_d2_p2_cowT_17102025_ch02-20251018013414_64714_64732.mp4.zip
299,375,CS_0359_WEAN_d2_p2_cow1_17102025_ch02-20251018022111_67934_68011.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0359_WEAN_d2_p2_cow1_17102025_ch02-20251018022111_67934_68011.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0359_WEAN_d2_p2_cow1_17102025_ch02-20251018022111_67934_68011.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,1,other|3|None|side,67934.06,68011.717,67934.06,68011.717,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018022111.mp4,ch02_20251018022111.mp4,67102.859008,69878.113675,831.200992,908.857992,Pen 2 - Group 2/WEANING/Day 2/CS_0359_WEAN_d2_p2_cow1_17102025_ch02-20251018022111_67934_68011.mp4.zip
300,377,CS_0361_WEAN_d2_p2_cowO_17102025_ch02-20251018035506_73228_73251.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0361_WEAN_d2_p2_cowO_17102025_ch02-20251018035506_73228_73251.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0361_WEAN_d2_p2_cowO_17102025_ch02-20251018035506_73228_73251.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,O,milk feeder|A|None|behind,73228.863,73251.608,73228.863,73251.608,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018035506.mp4,ch02_20251018035506.mp4,72699.998342,75506.210009,528.864658,551.609658,Pen 2 - Group 2/WEANING/Day 2/CS_0361_WEAN_d2_p2_cowO_17102025_ch02-20251018035506_73228_73251.mp4.zip
301,380,CS_0364_WEAN_d2_p2_cowA_17102025_ch02-20251018035506_73949_74034.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0364_WEAN_d2_p2_cowA_17102025_ch02-20251018035506_73949_74034.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0364_WEAN_d2_p2_cowA_17102025_ch02-20251018035506_73949_74034.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,A,grain feeder|O|None|behind,73949.957,74034.843,73949.957,74034.843,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018035506.mp4,ch02_20251018035506.mp4,72699.998342,75506.210009,1249.958658,1334.844658,Pen 2 - Group 2/WEANING/Day 2/CS_0364_WEAN_d2_p2_cowA_17102025_ch02-20251018035506_73949_74034.mp4.zip
302,381,CS_0365_WEAN_d2_p2_cowA_17102025_ch02-20251018052900_80156_80191.mp4,Pen 2 - Group 2\WEANING\Day 2\CS_0365_WEAN_d2_p2_cowA_17102025_ch02-20251018052900_80156_80191.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 2\CS_0365_WEAN_d2_p2_cowA_17102025_ch02-20251018052900_80156_80191.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_2_17102025,Pen 2 - Group 2,WEAN,2,2,17102025,A,other|6|None|behind,80156.147,80191.309,80156.147,80191.309,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 2\ch02_20251018052900.mp4,ch02_20251018052900.mp4,78296.644676,81088.140343,1859.502324,1894.664324,Pen 2 - Group 2/WEANING/Day 2/CS_0365_WEAN_d2_p2_cowA_17102025_ch02-20251018052900_80156_80191.mp4.zip
303,382,CS_0366_WEAN_d3_p2_cowA_18102025_ch02-20251018074951_1709_1731.mp4,Pen 2 - Group 2\WEANING\Day 3\CS_0366_WEAN_d3_p2_cowA_18102025_ch02-20251018074951_1709_1731.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 3\CS_0366_WEAN_d3_p2_cowA_18102025_ch02-20251018074951_1709_1731.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_3_18102025,Pen 2 - Group 2,WEAN,3,2,18102025,A,milk feeder|1|None|behind,1709.561,1731.891,1709.561,1731.891,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 3\ch02_20251018074951.mp4,ch02_20251018074951.mp4,0.0,2808.414667,1709.561,1731.891,Pen 2 - Group 2/WEANING/Day 3/0366.zip
304,383,CS_0367_WEAN_d3_p2_cowslash_18102025_ch02-20251018101045_8408_8597.mp4,Pen 2 - Group 2\WEANING\Day 3\CS_0367_WEAN_d3_p2_cowslash_18102025_ch02-20251018101045_8408_8597.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 3\CS_0367_WEAN_d3_p2_cowslash_18102025_ch02-20251018101045_8408_8597.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_3_18102025,Pen 2 - Group 2,WEAN,3,2,18102025,/,other|T|reciprocal|side,8408.849,8597.282,8408.849,8597.282,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 3\ch02_20251018101045.mp4,ch02_20251018101045.mp4,8405.892001,11228.575668,2.956999,191.389999,Pen 2 - Group 2/WEANING/Day 3/0367.zip
305,385,CS_0369_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8461_8637.mp4,Pen 2 - Group 2\WEANING\Day 3\CS_0369_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8461_8637.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 3\CS_0369_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8461_8637.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_3_18102025,Pen 2 - Group 2,WEAN,3,2,18102025,T,other|/|reciprocal|side,8461.93,8637.662,8461.93,8637.662,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 3\ch02_20251018101045.mp4,ch02_20251018101045.mp4,8405.892001,11228.575668,56.037999,231.769999,Pen 2 - Group 2/WEANING/Day 3/0369.zip
306,386,CS_0370_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8637_8820.mp4,Pen 2 - Group 2\WEANING\Day 3\CS_0370_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8637_8820.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 3\CS_0370_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8637_8820.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_3_18102025,Pen 2 - Group 2,WEAN,3,2,18102025,T,other|/|None|behind,8637.663,8820.284,8637.663,8820.284,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 3\ch02_20251018101045.mp4,ch02_20251018101045.mp4,8405.892001,11228.575668,231.770999,414.391999,Pen 2 - Group 2/WEANING/Day 3/0370.zip
307,388,CS_0372_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8820_9043.mp4,Pen 2 - Group 2\WEANING\Day 3\CS_0372_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8820_9043.mp4,E:\cross_sucking\Pen 2 - Group 2\WEANING\Day 3\CS_0372_WEAN_d3_p2_cowT_18102025_ch02-20251018101045_8820_9043.mp4,skipped_existing,1,1,Pen_2_WEAN_Day_3_18102025,Pen 2 - Group 2,WEAN,3,2,18102025,T,other|/|reciprocal|side,8820.285,9043.593,8820.285,9043.593,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\WEANING\Day 3\ch02_20251018101045.mp4,ch02_20251018101045.mp4,8405.892001,11228.575668,414.392999,637.700999,Pen 2 - Group 2/WEANING/Day 3/0372.zip
