,Unnamed: 0,clip_name,clip_relative_path,clip_output_path,export_status,part_index,part_count,observation_id,group_name,phase,day,pen,obs_date_raw,subject,modifiers,interval_start_obs_sec,interval_end_obs_sec,part_start_obs_sec,part_end_obs_sec,source_video_path,source_video_basename,source_segment_obs_start_sec,source_segment_obs_end_sec,clip_start_in_source_sec,clip_end_in_source_sec,labelled_clip_relative_path
159,199,CS_0191_PREWEAN_d1_p2_cow8_13092025_ch02-20250913221721_55835_55891.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0191_PREWEAN_d1_p2_cow8_13092025_ch02-20250913221721_55835_55891.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0191_PREWEAN_d1_p2_cow8_13092025_ch02-20250913221721_55835_55891.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,8,None|T|reciprocal|None,55835.37,55891.66,55835.37,55891.66,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250913221721.mp4,ch02_20250913221721.mp4,53134.773673,55925.85134,2700.596327,2756.886327,Pen 2 - Group 2/PREWEANING/Day 1/0191.zip
160,202,CS_0193_PREWEAN_d1_p2_cowT_13092025_ch02-20250913230419_56303_56311.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0193_PREWEAN_d1_p2_cowT_13092025_ch02-20250913230419_56303_56311.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0193_PREWEAN_d1_p2_cowT_13092025_ch02-20250913230419_56303_56311.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,T,None|3|reciprocal|side,56303.125,56311.799,56303.125,56311.799,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250913230419.mp4,ch02_20250913230419.mp4,55925.85134,58733.428007,377.27366,385.94766,Pen 2 - Group 2/PREWEANING/Day 1/0193.zip
161,203,CS_0194_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57304_57332.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0194_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57304_57332.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0194_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57304_57332.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,1,None|8|None|behind,57304.594,57332.308,57304.594,57332.308,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250913230419.mp4,ch02_20250913230419.mp4,55925.85134,58733.428007,1378.74266,1406.45666,Pen 2 - Group 2/PREWEANING/Day 1/0194.zip
162,204,CS_0195_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57357_57380.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0195_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57357_57380.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0195_PREWEAN_d1_p2_cow1_13092025_ch02-20250913230419_57357_57380.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,1,None|8|None|behind,57357.94,57380.559,57357.94,57380.559,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250913230419.mp4,ch02_20250913230419.mp4,55925.85134,58733.428007,1432.08866,1454.70766,Pen 2 - Group 2/PREWEANING/Day 1/0195.zip
163,205,CS_0196_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81527_81615.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0196_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81527_81615.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0196_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81527_81615.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,T,milk feeder|8|None|behind,81527.933,81615.948,81527.933,81615.948,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250914060654.mp4,ch02_20250914060654.mp4,81121.601343,83942.73701,406.331657,494.346657,Pen 2 - Group 2/PREWEANING/Day 1/0196.zip
164,206,CS_0197_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81678_81709.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0197_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81678_81709.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0197_PREWEAN_d1_p2_cowT_13092025_ch02-20250914060654_81678_81709.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,T,milk feeder|8|None|behind,81678.424,81709.906,81678.424,81709.906,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250914060654.mp4,ch02_20250914060654.mp4,81121.601343,83942.73701,556.822657,588.304657,Pen 2 - Group 2/PREWEANING/Day 1/0197.zip
165,207,CS_0198_PREWEAN_d1_p2_cowO_13092025_ch02-20250914065350_86139_86163.mp4,Pen 2 - Group 2\PREWEANING\Day 1\CS_0198_PREWEAN_d1_p2_cowO_13092025_ch02-20250914065350_86139_86163.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 1\CS_0198_PREWEAN_d1_p2_cowO_13092025_ch02-20250914065350_86139_86163.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_1_13092025,Pen 2 - Group 2,PREWEAN,1,2,13092025,O,hay|T|None|lying down,86139.187,86163.036,86139.187,86163.036,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 1\ch02_20250914065350.mp4,ch02_20250914065350.mp4,83942.73701,86733.423677,2196.44999,2220.29899,Pen 2 - Group 2/PREWEANING/Day 1/0198.zip
166,208,CS_0199_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_1669_1672.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0199_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_1669_1672.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0199_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_1669_1672.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|O|None|side,1669.547,1672.108,1669.547,1672.108,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914074048.mp4,ch02_20250914074048.mp4,0.0,2773.734667,1669.547,1672.108,Pen 2 - Group 2/PREWEANING/Day 2/0199.zip
167,209,CS_0200_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_2239_2260.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0200_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_2239_2260.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0200_PREWEAN_d2_p2_cow1_14092025_ch02-20250914074048_2239_2260.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|None|side,2239.621,2260.989,2239.621,2260.989,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914074048.mp4,ch02_20250914074048.mp4,0.0,2773.734667,2239.621,2260.989,Pen 2 - Group 2/PREWEANING/Day 2/0200.zip
168,210,CS_0201_PREWEAN_d2_p2_cow8_14092025_ch02-20250914074048_2624_2666.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0201_PREWEAN_d2_p2_cow8_14092025_ch02-20250914074048_2624_2666.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0201_PREWEAN_d2_p2_cow8_14092025_ch02-20250914074048_2624_2666.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,8,hay|1|None|lying down,2624.015,2666.434,2624.015,2666.434,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914074048.mp4,ch02_20250914074048.mp4,0.0,2773.734667,2624.015,2666.434,Pen 2 - Group 2/PREWEANING/Day 2/0201.zip
169,211,CS_0202_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4102_4110.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0202_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4102_4110.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0202_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4102_4110.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,hay|1|None|behind,4102.229,4110.673,4102.229,4110.673,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,1328.494333,1336.938333,Pen 2 - Group 2/PREWEANING/Day 2/0202.zip
170,212,CS_0203_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4114_4145.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0203_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4114_4145.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0203_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4114_4145.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,hay|1|None|lying down,4114.711,4145.281,4114.711,4145.281,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,1340.976333,1371.546333,Pen 2 - Group 2/PREWEANING/Day 2/0203.zip
171,213,CS_0204_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4670_4708.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0204_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4670_4708.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0204_PREWEAN_d2_p2_cow3_14092025_ch02-20250914082744_4670_4708.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,other|1|None|side,4670.978,4708.103,4670.978,4708.103,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,1897.243333,1934.368333,Pen 2 - Group 2/PREWEANING/Day 2/0204.zip
172,214,CS_0205_PREWEAN_d2_p2_cow6_14092025_ch02-20250914082744_4725_4757.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0205_PREWEAN_d2_p2_cow6_14092025_ch02-20250914082744_4725_4757.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0205_PREWEAN_d2_p2_cow6_14092025_ch02-20250914082744_4725_4757.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,6,other|8|None|side,4725.267,4757.997,4725.267,4757.997,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,1951.532333,1984.262333,Pen 2 - Group 2/PREWEANING/Day 2/0205.zip
173,215,CS_0206_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5372_5480.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0206_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5372_5480.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0206_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5372_5480.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,T,hay|1|None|lying down,5372.918,5480.245,5372.918,5480.245,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,2599.183333,2706.510333,Pen 2 - Group 2/PREWEANING/Day 2/0206.zip
174,216,CS_0207_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5532_5551.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0207_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5532_5551.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0207_PREWEAN_d2_p2_cowT_14092025_ch02-20250914082744_5532_5551.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,T,hay|1|None|lying down,5532.498,5551.758,5532.498,5551.758,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914082744.mp4,ch02_20250914082744.mp4,2773.734667,5580.953334,2758.763333,2778.023333,Pen 2 - Group 2/PREWEANING/Day 2/0207.zip
175,217,CS_0208_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6656_6675.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0208_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6656_6675.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0208_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6656_6675.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,T,other|8|None|side,6656.912,6675.434,6656.912,6675.434,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1075.958666,1094.480666,Pen 2 - Group 2/PREWEANING/Day 2/0208.zip
176,218,CS_0209_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6684_6693.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0209_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6684_6693.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0209_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6684_6693.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|None|lying down,6684.428,6693.387,6684.428,6693.387,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1103.474666,1112.433666,Pen 2 - Group 2/PREWEANING/Day 2/0209.zip
177,219,CS_0210_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6693_6695.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0210_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6693_6695.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0210_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_6693_6695.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|None|side,6693.388,6695.62,6693.388,6695.62,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1112.434666,1114.666666,Pen 2 - Group 2/PREWEANING/Day 2/0210.zip
178,220,CS_0211_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6729_6771.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0211_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6729_6771.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0211_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_6729_6771.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,T,other|1|None|side,6729.454,6771.592,6729.454,6771.592,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1148.500666,1190.638666,Pen 2 - Group 2/PREWEANING/Day 2/0211.zip
179,221,CS_0212_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7195_7214.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0212_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7195_7214.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0212_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7195_7214.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,other|T|None|side,7195.757,7214.687,7195.757,7214.687,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1614.803666,1633.733666,Pen 2 - Group 2/PREWEANING/Day 2/0212.zip
180,222,CS_0213_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_7238_7251.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0213_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_7238_7251.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0213_PREWEAN_d2_p2_cowT_14092025_ch02-20250914091442_7238_7251.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,T,other|3|None|side,7238.229,7251.603,7238.229,7251.603,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1657.275666,1670.649666,Pen 2 - Group 2/PREWEANING/Day 2/0213.zip
181,223,CS_0214_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7540_7549.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0214_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7540_7549.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0214_PREWEAN_d2_p2_cow3_14092025_ch02-20250914091442_7540_7549.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,other|/|None|side,7540.883,7549.77,7540.883,7549.77,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,1959.929666,1968.816666,Pen 2 - Group 2/PREWEANING/Day 2/0214.zip
182,224,CS_0215_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7839_7865.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0215_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7839_7865.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0215_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7839_7865.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|None|side,7839.699,7865.475,7839.699,7865.475,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,2258.745666,2284.521666,Pen 2 - Group 2/PREWEANING/Day 2/0215.zip
183,225,CS_0216_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7897_7921.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0216_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7897_7921.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0216_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7897_7921.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|None|side,7897.138,7921.811,7897.138,7921.811,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,2316.184666,2340.857666,Pen 2 - Group 2/PREWEANING/Day 2/0216.zip
184,227,CS_0218_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7921_7971.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0218_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7921_7971.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0218_PREWEAN_d2_p2_cow1_14092025_ch02-20250914091442_7921_7971.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,other|/|reciprocal|side,7921.812,7971.662,7921.812,7971.662,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914091442.mp4,ch02_20250914091442.mp4,5580.953334,8371.885001,2340.858666,2390.708666,Pen 2 - Group 2/PREWEANING/Day 2/0218.zip
185,228,CS_0219_PREWEAN_d2_p2_cow1_14092025_ch02-20250914100140_8762_8817.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0219_PREWEAN_d2_p2_cow1_14092025_ch02-20250914100140_8762_8817.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0219_PREWEAN_d2_p2_cow1_14092025_ch02-20250914100140_8762_8817.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,1,hay|8|None|behind,8762.842,8817.707,8762.842,8817.707,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914100140.mp4,ch02_20250914100140.mp4,8371.885001,11162.106668,390.956999,445.821999,Pen 2 - Group 2/PREWEANING/Day 2/0219.zip
186,229,CS_0220_PREWEAN_d2_p2_cow3_14092025_ch02-20250914122232_17035_17080.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0220_PREWEAN_d2_p2_cow3_14092025_ch02-20250914122232_17035_17080.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0220_PREWEAN_d2_p2_cow3_14092025_ch02-20250914122232_17035_17080.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,3,hay|T|None|behind,17035.449,17080.567,17035.449,17080.567,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914122232.mp4,ch02_20250914122232.mp4,16743.964002,19518.778669,291.484998,336.602998,Pen 2 - Group 2/PREWEANING/Day 2/0220.zip
187,230,CS_0221_PREWEAN_d2_p2_cowA_14092025_ch02-20250914144323_25737_25748.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0221_PREWEAN_d2_p2_cowA_14092025_ch02-20250914144323_25737_25748.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0221_PREWEAN_d2_p2_cowA_14092025_ch02-20250914144323_25737_25748.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,A,hay|1|None|side,25737.496,25748.907,25737.496,25748.907,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914144323.mp4,ch02_20250914144323.mp4,25099.489003,27906.24067,638.006997,649.417997,Pen 2 - Group 2/PREWEANING/Day 2/0221.zip
188,231,CS_0222_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31166_31199.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0222_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31166_31199.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0222_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31166_31199.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,8,hay|1|None|lying down,31166.009,31199.2,31166.009,31199.2,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914161719.mp4,ch02_20250914161719.mp4,30697.228337,33488.217004,468.780663,501.971663,Pen 2 - Group 2/PREWEANING/Day 2/0222.zip
189,232,CS_0223_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31238_31287.mp4,Pen 2 - Group 2\PREWEANING\Day 2\CS_0223_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31238_31287.mp4,E:\cross_sucking\Pen 2 - Group 2\PREWEANING\Day 2\CS_0223_PREWEAN_d2_p2_cow8_14092025_ch02-20250914161719_31238_31287.mp4,skipped_existing,1,1,Pen_2_PREWEAN_Day_2_14092025,Pen 2 - Group 2,PREWEAN,2,2,14092025,8,hay|1|None|lying down,31238.438,31287.687,31238.438,31287.687,G:\MONITORING CROSS SUCKING IN CALVES - KAPPEL - 2025\Pen 2 - Group 2\PREWEANING\Day 2\ch02_20250914161719.mp4,ch02_20250914161719.mp4,30697.228337,33488.217004,541.209663,590.458663,Pen 2 - Group 2/PREWEANING/Day 2/0223.zip
